time,flux,comp1,model,residual
7.530130510172112,3119.2408247184344,3182.078253875751,3182.078253875751,-62.83742915731682
8.005830415259934,3502.9255153831227,3522.423533854911,3522.423533854911,-19.498018471788328
8.092026230781867,3502.9255153831227,3584.608711758709,3584.608711758709,-81.68319637558625
0.47781683642308315,3250.7366125136637,2912.8919735626177,2912.8919735626177,337.8446389510459
0.8020254324822625,3780.2305222304904,3757.0792296403497,3757.0792296403497,23.151292590140656
1.0372131329662104,4718.321886063053,4402.7032442977925,4402.7032442977925,315.6186417652607
1.2573872377855175,5141.153408961756,5026.3264705806305,5026.3264705806305,114.82693838112573
1.5298786514707197,5832.693473932549,5818.947667309361,5818.947667309361,13.745806623187491
1.6880527694759828,6490.435297349831,6288.543376574779,6288.543376574779,201.8919207750514
1.9847598883155322,7134.6261762780305,7188.787627727324,7188.787627727324,-54.16145144929396
2.257698644231207,7919.050464696519,8043.321434773454,8043.321434773454,-124.27097007693465
2.4897182453299345,8756.667186901876,8795.606292167695,8795.606292167695,-38.93910526581931
2.7573872377855175,9737.930405035384,9702.272418999955,9702.272418999955,35.65798603542862
3.0279956933102974,10477.719859097762,10673.376820695023,10673.376820695023,-195.6569615972603
3.30453831398547,12465.355382691878,11737.279158250514,11737.279158250514,728.0762244413636
3.4529311089302817,12465.355382691878,12343.447930998434,12343.447930998434,121.90745169344336
4.018737070904829,14796.582145857496,14928.158904808382,14928.158904808382,-131.57675895088687
4.262921355717775,16110.978397575816,16196.624039048716,16196.624039048716,-85.64564147290002
4.507387237785518,17664.265349629015,17568.417892171587,17568.417892171587,95.84745745742839
4.757387237785518,18635.072496539255,19080.327670632756,19080.327670632756,-445.2551740935014
5.030588904375985,20839.488175207705,20859.659322585103,20859.659322585103,-20.171147377397574
5.188131934790657,22129.437383104058,21945.151832995867,21945.151832995867,184.28555010819036
5.529036735237535,24430.098069954318,24436.2655774125,24436.2655774125,-6.167507458183536
5.697707027744694,26935.57116131,25736.41376671664,25736.41376671664,1199.1573945933596
6.007387237785518,28474.4868860306,28228.235115858697,28228.235115858697,246.25177017190435
6.323769377874053,30156.70981271855,30895.902672805332,30895.902672805332,-739.1928600867832
6.525218991404766,34057.46381416088,32648.04806403968,32648.04806403968,1409.4157501211994
6.732551096147584,34057.46381416088,34487.24700413903,34487.24700413903,-429.7831899781522
7.007387237785518,37450.03723681936,36970.78936437076,36970.78936437076,479.2478724485991
7.52438197146905,40971.50454605318,41743.25666951337,41743.25666951337,-771.7521234601954
7.713926269631268,45265.152074696605,43516.5844711347,43516.5844711347,1748.5676035619035
7.924665551481961,45265.152074696605,45500.133043701375,45500.133043701375,-234.98096900476958
0.7488328422153911,10.789510017311173,10.31664667187462,10.31664667187462,0.4728633454365525
1.0730414382745705,13.467004447267898,12.852523127071054,12.852523127071054,0.6144813201968446
